file_path,date,subfolder,lang,tier,field,violation_code,before,after,reason
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,B,description,DESCRIPTION_NOT_TERMINATED,Análisis de 20 proposiciones gubernamentales sobre Justicia & Medio Ambiente,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Análisis de 20 proposiciones gubernamentales sobre Justicia & Medio Ambiente,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,C,title,TITLE_TOO_SHORT,El gobierno apunta a Justicia y Medio Ambiente,,"non-EN article (lang=es, window 140-200) with short description — translation repair; Title is 46 chars (min 55 for lang=es)."
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,C,description,DESCRIPTION_TOO_SHORT,Análisis de 20 proposiciones gubernamentales sobre Justicia & Medio Ambiente,,"non-EN article (lang=es, window 140-200) with short description — translation repair; Description is 76 chars (min 140 for lang=es)."
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,C,description,DESCRIPTION_NOT_TERMINATED,Análisis de 20 proposiciones gubernamentales sobre Justicia & Medio Ambiente,,"non-EN article (lang=es, window 140-200) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-es.html,2026-03-03,government-propositions,es,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Análisis de 20 proposiciones gubernamentales sobre Justicia & Medio Ambiente,,"non-EN article (lang=es, window 140-200) with short description — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,B,title,TITLE_ENDS_WITH_BRAND,Hallitus panostaa Oikeus ja Ympäristö — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,B,description,DESCRIPTION_TOO_SHORT,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,no analysis source on disk — rewrite in place from HTML body; Description is 55 chars (min 140 for lang=fi).
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,B,description,DESCRIPTION_NOT_TERMINATED,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,C,title,TITLE_ENDS_WITH_BRAND,Hallitus panostaa Oikeus ja Ympäristö — Riksdagsmonitor,,"non-EN article (lang=fi, window 140-200) with short description — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,C,description,DESCRIPTION_TOO_SHORT,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,"non-EN article (lang=fi, window 140-200) with short description — translation repair; Description is 55 chars (min 140 for lang=fi)."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,C,description,DESCRIPTION_NOT_TERMINATED,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,"non-EN article (lang=fi, window 140-200) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-fi.html,2026-03-03,government-propositions,fi,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyysi 20 hallituksen esityksestä: Oikeus & Ympäristö,,"non-EN article (lang=fi, window 140-200) with short description — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,B,title,TITLE_TOO_SHORT,Le gouvernement cible Justice et Environnement,,no analysis source on disk — rewrite in place from HTML body; Title is 46 chars (min 55 for lang=fr).
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,B,description,DESCRIPTION_TOO_SHORT,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,no analysis source on disk — rewrite in place from HTML body; Description is 71 chars (min 140 for lang=fr).
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,B,description,DESCRIPTION_NOT_TERMINATED,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,C,title,TITLE_TOO_SHORT,Le gouvernement cible Justice et Environnement,,"non-EN article (lang=fr, window 140-200) with short description — translation repair; Title is 46 chars (min 55 for lang=fr)."
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,C,description,DESCRIPTION_TOO_SHORT,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,"non-EN article (lang=fr, window 140-200) with short description — translation repair; Description is 71 chars (min 140 for lang=fr)."
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,C,description,DESCRIPTION_NOT_TERMINATED,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,"non-EN article (lang=fr, window 140-200) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-fr.html,2026-03-03,government-propositions,fr,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse de 20 propositions gouvernementales sur Justice & Environnement,,"non-EN article (lang=fr, window 140-200) with short description — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-03-03-government-propositions-he.html,2026-03-03,government-propositions,he,B,title,TITLE_ENDS_WITH_BRAND,הממשלה מתמקדת במשפט ובסביבה — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-he.html,2026-03-03,government-propositions,he,B,description,DESCRIPTION_TOO_SHORT,"הצעה זו עוסקת בהקלת הכללים במערכת ההגירה עבור חוקרים ודוקטורנטים, לצד צעדים למניעת ניצול לרעה של היתרי שהייה ללימודים.",,no analysis source on disk — rewrite in place from HTML body; Description is 118 chars (min 120 for lang=he).
news/2026-03-03-government-propositions-he.html,2026-03-03,government-propositions,he,C,title,TITLE_ENDS_WITH_BRAND,הממשלה מתמקדת במשפט ובסביבה — Riksdagsmonitor,,"non-EN article (lang=he, window 120-170) with short description — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-he.html,2026-03-03,government-propositions,he,C,description,DESCRIPTION_TOO_SHORT,"הצעה זו עוסקת בהקלת הכללים במערכת ההגירה עבור חוקרים ודוקטורנטים, לצד צעדים למניעת ניצול לרעה של היתרי שהייה ללימודים.",,"non-EN article (lang=he, window 120-170) with short description — translation repair; Description is 118 chars (min 120 for lang=he)."
news/2026-03-03-government-propositions-ja.html,2026-03-03,government-propositions,ja,B,title,TITLE_TOO_SHORT,政府が司法と環境に着手 — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 29 chars (min 30 for lang=ja).
news/2026-03-03-government-propositions-ja.html,2026-03-03,government-propositions,ja,B,title,TITLE_ENDS_WITH_BRAND,政府が司法と環境に着手 — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-ko.html,2026-03-03,government-propositions,ko,B,title,TITLE_ENDS_WITH_BRAND,정부가 사법과 환경 추진 — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,B,title,TITLE_ENDS_WITH_BRAND,Regering richt zich op Justitie en Milieu — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,B,description,DESCRIPTION_TOO_SHORT,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,no analysis source on disk — rewrite in place from HTML body; Description is 58 chars (min 140 for lang=nl).
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,B,description,DESCRIPTION_NOT_TERMINATED,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,C,title,TITLE_ENDS_WITH_BRAND,Regering richt zich op Justitie en Milieu — Riksdagsmonitor,,"non-EN article (lang=nl, window 140-200) with short description — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,C,description,DESCRIPTION_TOO_SHORT,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,"non-EN article (lang=nl, window 140-200) with short description — translation repair; Description is 58 chars (min 140 for lang=nl)."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,C,description,DESCRIPTION_NOT_TERMINATED,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,"non-EN article (lang=nl, window 140-200) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-nl.html,2026-03-03,government-propositions,nl,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse van 20 regeringsvoorstellen over Justitie & Milieu,,"non-EN article (lang=nl, window 140-200) with short description — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-03-03-government-propositions-no.html,2026-03-03,government-propositions,no,B,title,TITLE_ENDS_WITH_BRAND,Regjeringen satser på Rettsvesen og Miljø — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-03-03-government-propositions-no.html,2026-03-03,government-propositions,no,B,description,DESCRIPTION_TOO_SHORT,Analyse av 20 regjeringsproposisjoner om Rettsvesen & Miljø,,no analysis source on disk — rewrite in place from HTML body; Description is 59 chars (min 140 for lang=nb).
news/2026-03-03-government-propositions-no.html,2026-03-03,government-propositions,no,B,description,DESCRIPTION_NOT_TERMINATED,Analyse av 20 regjeringsproposisjoner om Rettsvesen & Miljø,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-03-03-government-propositions-no.html,2026-03-03,government-propositions,no,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse av 20 regjeringsproposisjoner om Rettsvesen & Miljø,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
